D_INTERVIEW,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41
300070601,3,3,2,3,2,1,2,1,2
300070602,4,2,4,4,3,2,4,3,3
300070603,4,1,4,2,2,2,4,2,1
300070604,3,1,2,3,1,2,2,1,2
300070605,3,1,2,4,2,3,2,2,1
300070606,4,1,3,3,1,4,3,1,3
300070607,2,1,2,4,3,3,1,1,3
300070608,2,1,2,4,3,2,3,3,2
300070609,4,1,4,3,3,5,1,2,3
300070610,3,1,3,3,2,4,4,1,2
300070611,2,1,2,5,2,2,2,2,2
300070612,2,2,4,4,2,2,3,2,2
300070613,4,2,4,3,3,4,2,2,4
300070614,4,2,4,3,3,3,2,2,2
